time,ni_in,fe_in,sio2_in,cao_in,mgo_in,al2o3_in,fe_ni,s_m,bc,loi_in,mc_kilnfeed,fc_coal,gcv_coal,voltage_pry,voltage_sec,current_pry,current_sec1,current_sec2,current_sec3,load,power_factor,realisasi_beban,rpm,kg_tco,charge_kiln,tdo,pry_p,sec_p,pry_v,sec_v,total_coal,total_fuel,a_f_ratio,reductor_consume,t_tic162,t_tic163,metal_temp,ni_met,c_met,si_met,fe_met,s_met,ni_slag,fe_slag,t_kalsin,pic_161,loi_kalsin
2024-08-09 05:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.32,43.13,6912.08,29.1,661.8,21.5,24.2,21.7,21.4,32.0,-0.99,31.68,0.882225,39.1,100.43,80.022624,572.3,146.6,111.5,479.7,3900.0,3900.0,9.095385,3.998,938.888916,762.460876,1554.0,16.08,1.35,0.88,80.287,1.403,0.05,7.92,678.213806,-2.426998,
2024-08-09 06:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.32,43.13,6912.08,29.2,659.7,21.5,23.6,21.4,21.4,32.2,-0.99,31.878,0.884925,39.0,100.4,79.99872,583.7,147.8,112.4,480.5,3800.0,3800.0,9.361579,4.014,967.343872,754.077026,1554.0,16.08,1.35,0.88,80.287,1.403,0.05,7.92,653.022034,-1.641461,
2024-08-09 07:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.18,43.13,6912.08,29.2,663.9,21.5,23.5,22.5,21.3,32.1,-0.99,31.779,0.88398,39.4,100.29,79.048578,575.3,148.0,112.2,480.0,3800.0,3800.0,9.350526,4.008,958.138123,755.781982,1554.0,16.08,1.35,0.88,80.287,1.403,0.05,7.92,696.171509,-3.407433,
2024-08-09 08:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.18,43.13,6912.08,29.3,602.9,21.5,23.0,19.7,17.2,31.3,-0.98,30.674,0.88155,35.5,96.13,75.769666,579.9,147.5,111.8,480.3,3500.0,3500.0,10.150286,4.008,929.55188,742.758606,1554.0,16.67,1.23,0.85,80.014,1.236,0.05,7.92,720.239929,-2.796046,
2024-08-09 09:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.18,43.13,6912.08,29.0,686.4,21.5,27.4,20.9,23.8,32.1,-0.98,31.458,0.8748,36.3,103.66,81.704812,387.8,105.4,91.6,409.5,3400.0,3400.0,8.842941,3.786,934.826111,722.696472,1555.0,16.67,1.23,0.85,80.014,1.236,0.05,7.86,668.926514,-2.982489,
2024-08-09 10:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.18,43.13,6912.08,29.2,605.9,21.5,23.6,23.1,22.1,33.0,-0.99,32.67,0.87291,35.7,101.58,80.065356,390.3,105.5,91.8,410.2,3500.0,3500.0,8.605714,3.885,945.980652,690.420776,1555.0,16.67,1.23,0.85,80.014,1.236,0.05,7.86,678.782654,-2.959319,
2024-08-09 11:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,19.28,43.13,6912.08,29.5,579.8,21.5,24.1,6.3,24.2,31.1,-0.98,30.478,0.88506,36.3,100.99,81.519128,388.1,105.2,92.3,410.4,3500.0,3500.0,8.617714,3.887,924.601013,657.652832,1555.0,16.67,1.23,0.85,80.014,1.236,0.05,7.86,671.484558,-3.117797,
2024-08-09 12:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,19.28,43.13,6912.08,29.3,605.4,21.5,21.9,21.2,15.7,30.1,-0.99,29.799,0.880335,35.3,100.9,81.44648,462.9,121.6,99.7,436.9,3600.0,3600.0,8.943333,3.88,924.114502,640.301575,1555.0,16.67,1.23,0.85,80.014,1.236,0.05,7.86,637.89447,-2.59632,
2024-08-09 13:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,19.28,43.13,6912.08,29.2,633.0,21.5,26.5,20.5,19.3,30.8,-0.98,30.184,0.838755,41.8,100.61,81.212392,470.0,100.0,100.8,405.5,3800.0,3800.0,7.994211,3.895,939.474426,663.205688,1553.0,16.67,1.23,0.85,80.014,1.236,0.06,7.89,619.578003,-3.213057,
2024-08-09 14:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,19.28,43.13,6912.08,29.1,598.7,21.5,28.2,21.2,20.7,30.0,-0.99,29.7,0.84348,41.9,99.52,80.332544,540.9,150.8,107.8,481.4,4000.0,4000.0,8.838,4.076,973.07843,694.542175,1553.0,16.67,1.23,0.85,80.014,1.236,0.06,7.89,618.634521,-0.739983,
2024-08-09 15:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.29,43.13,6912.08,29.3,577.1,21.5,19.3,17.5,19.5,30.6,-1.0,30.6,0.87318,41.1,99.99,79.702029,524.8,146.7,105.7,480.8,4000.0,4000.0,8.7975,4.148,997.178955,713.045593,1553.0,16.67,1.23,0.85,80.014,1.236,0.06,7.89,642.997986,-3.467123,
2024-08-09 16:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.29,43.13,6912.08,29.2,581.1,21.5,25.2,22.3,19.5,30.1,-0.98,29.498,0.864135,43.3,101.23,80.690433,588.9,154.2,112.4,488.6,4100.0,4100.0,8.795122,4.128,979.532654,722.308594,1553.0,16.67,1.23,0.85,80.014,1.236,0.06,7.89,647.914429,-3.607835,
2024-08-09 17:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.29,43.13,6912.08,29.2,679.5,21.5,21.9,18.0,20.1,30.6,-1.0,30.6,0.86616,43.9,102.36,81.591156,580.4,153.6,111.9,489.4,4200.0,4200.0,8.59,3.927,1003.474487,747.403931,1553.0,16.67,1.23,0.85,80.014,1.236,0.06,7.89,636.004883,-3.300604,
2024-08-09 18:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.29,43.13,6912.08,29.1,654.9,21.5,27.3,21.6,23.3,31.5,-0.99,31.185,0.802575,43.8,95.93,76.465803,605.3,159.5,113.9,496.2,4200.0,4200.0,8.715714,3.479,1016.30365,798.407837,1554.0,16.67,1.23,0.85,80.014,1.236,0.06,7.83,666.179565,-4.421678,
2024-08-09 19:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.68,43.13,6912.08,29.1,697.7,21.5,23.6,22.6,21.5,32.8,-0.98,32.144,0.7992,44.1,91.69,72.728508,542.8,134.9,108.2,465.2,3900.0,3900.0,8.821538,3.492,1001.952271,801.325684,1554.0,16.67,1.23,0.85,80.014,1.236,0.06,7.83,722.827026,-4.189628,
2024-08-09 20:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.68,43.13,6912.08,29.4,649.7,21.5,9.6,18.7,15.0,33.0,-1.0,33.0,0.79272,44.2,90.25,71.5863,492.3,131.5,103.8,455.8,3800.0,3800.0,8.835789,3.479,997.458069,778.641174,1554.0,16.67,1.23,0.85,80.014,1.236,0.06,7.83,690.366516,-3.147931,
2024-08-09 21:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.68,43.13,6912.08,29.1,677.7,21.5,21.6,19.3,20.5,32.6,-0.99,32.274,0.79218,38.5,91.71,72.744372,496.5,129.8,103.9,456.3,3600.0,3600.0,9.336667,3.478,1023.014832,798.806213,1554.0,16.69,1.24,0.76,79.874,1.436,0.06,7.83,727.622253,-3.752321,
2024-08-09 22:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.68,43.13,6912.08,29.1,653.6,21.5,23.5,20.2,22.7,32.0,-0.99,31.68,0.81621,36.8,90.88,72.086016,408.9,113.5,94.1,424.4,3300.0,3300.0,9.427273,3.706,984.675293,783.373352,1555.0,16.69,1.24,0.76,79.874,1.436,0.04,7.47,752.646484,-4.396452,
2024-08-09 23:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,19.13,43.13,6912.08,29.2,675.2,21.5,26.5,15.9,25.0,33.3,-0.99,32.967,0.808515,37.7,90.17,72.920479,405.1,115.1,94.1,425.0,3200.0,3200.0,9.733125,3.725,944.962585,746.672241,1555.0,16.69,1.24,0.76,79.874,1.436,0.04,7.47,718.037415,-4.187411,
2024-08-10 00:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,19.13,80.0,6596.33,29.0,676.2,21.5,22.3,24.6,21.5,32.8,-0.99,32.472,0.792585,37.5,90.18,72.928566,402.0,114.3,93.8,424.5,3300.0,3300.0,9.423636,3.718,941.95166,717.229736,1555.0,16.69,1.24,0.76,79.874,1.436,0.04,7.47,702.652344,-3.377979,
2024-08-10 01:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,19.13,80.0,6596.33,-0.1,0.5,21.5,0.0,0.0,0.0,15.0,-1.0,15.0,0.80082,44.4,0.88,0.711656,523.9,132.6,106.5,461.1,3600.0,3600.0,9.46,3.475,962.749329,722.914673,1555.0,16.69,1.24,0.76,79.874,1.436,0.04,7.47,657.374756,-3.318393,
2024-08-10 02:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,19.13,80.0,6596.33,-0.1,0.5,21.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.411345,86.6,49.62,40.127694,312.3,80.6,82.4,361.3,3300.0,3300.0,8.067273,1.624,953.304504,809.60321,1555.0,16.69,1.24,0.76,79.874,1.436,0.04,7.47,650.657104,-1.232442,
2024-08-10 03:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.19,80.0,6596.33,29.3,309.2,21.5,23.1,21.1,21.3,9.4,-0.97,9.118,0.409455,68.1,39.02,30.361462,252.7,62.0,74.7,331.0,2600.0,2600.0,9.362308,2.309,923.158325,796.984009,1555.0,16.69,1.24,0.76,79.874,1.436,0.04,7.47,660.403687,-3.470536,
2024-08-10 04:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.19,80.0,6596.33,28.9,558.6,21.5,24.0,22.6,21.5,24.2,-1.0,24.2,0.531765,43.1,49.41,38.445921,256.2,65.3,74.7,330.2,2300.0,2300.0,10.562609,3.58,904.679565,719.639343,1555.0,16.69,1.24,0.76,79.874,1.436,0.04,7.47,699.696533,-3.632689,
2024-08-10 05:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.19,80.0,6596.33,28.6,678.0,21.5,23.1,21.1,20.2,31.2,-0.99,30.888,0.704295,39.2,66.35,51.626935,308.5,109.9,81.8,415.5,2400.0,2400.0,12.4325,3.385,855.017944,632.777039,1557.0,16.69,1.24,0.76,79.874,1.436,0.05,7.73,720.527344,-4.060729,
2024-08-10 06:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.19,80.0,6596.33,28.6,690.6,21.5,22.9,20.0,18.3,33.1,-0.98,32.438,0.8937,34.5,84.31,65.601611,383.8,147.0,91.0,475.9,2900.0,2900.0,11.728966,4.103,930.556519,730.502747,1557.0,16.69,1.24,0.76,79.874,1.436,0.05,7.73,678.119019,-2.951239,
2024-08-10 07:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,18.65,80.0,6596.33,28.6,677.6,21.5,22.4,20.7,19.9,32.3,-0.99,31.977,0.88803,36.8,99.98,81.33373,404.6,160.4,94.8,499.3,3100.0,3100.0,11.49871,4.091,937.630127,714.815125,1557.0,17.97,1.18,0.83,78.953,1.067,0.05,7.73,681.437317,-3.444244,
2024-08-10 08:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,18.65,80.0,6596.33,28.8,682.8,21.5,23.2,20.7,20.3,31.4,-0.99,31.086,0.888975,41.5,98.11,79.812485,443.6,174.6,98.9,514.6,3600.0,3600.0,10.225,0.824,948.010742,717.435425,1557.0,17.97,1.18,0.83,78.953,1.067,0.05,7.73,675.749146,-3.560554,
2024-08-10 09:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,18.65,80.0,6596.33,28.7,674.1,21.5,25.6,21.0,22.6,32.0,-0.99,31.68,0.881145,44.1,102.56,83.43256,445.6,174.8,98.9,515.0,3600.0,3600.0,10.231667,4.311,938.658875,691.139343,1557.0,17.97,1.18,0.83,78.953,1.067,0.05,7.73,665.800781,-4.234327,
2024-08-10 10:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,18.65,80.0,6596.33,29.0,698.4,21.5,21.6,19.5,10.6,31.4,-0.98,30.772,0.53514,42.5,44.99,36.599365,277.8,84.2,77.5,364.1,2900.0,2900.0,9.136552,2.783,876.174194,611.460022,1523.0,17.97,1.18,0.83,78.953,1.067,0.05,7.82,662.770508,-2.087926,
2024-08-10 11:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.04,80.0,6596.33,28.7,649.5,21.5,24.6,20.7,22.1,32.0,-0.99,31.68,0.871425,41.3,97.02,77.577192,385.5,104.2,91.2,400.1,3700.0,3700.0,7.967027,4.653,981.039063,638.776062,1523.0,17.97,1.18,0.83,78.953,1.067,0.05,7.82,642.619812,-2.094587,
2024-08-10 12:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.04,80.0,6596.33,28.8,648.5,21.5,22.9,22.4,21.7,31.3,-0.99,30.987,0.860355,43.7,101.97,81.535212,395.3,110.8,92.4,417.4,4000.0,4000.0,7.647,4.308,1015.963257,685.678101,1523.0,17.97,1.18,0.83,78.953,1.067,0.05,7.82,626.278198,-3.524405,
2024-08-10 13:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.04,80.0,6596.33,29.8,654.8,21.5,18.7,21.5,19.6,29.8,-0.99,29.502,0.869265,42.9,100.19,80.111924,410.3,114.4,93.9,424.3,4000.0,4000.0,7.773,4.293,1028.759521,708.208923,1523.0,17.97,1.18,0.83,78.953,1.067,0.05,7.82,607.036987,-3.303315,
2024-08-10 14:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.04,80.0,6596.33,28.8,667.7,21.5,22.3,22.3,17.6,30.3,-0.99,29.997,0.867375,41.8,99.98,79.944008,410.9,115.3,94.1,424.2,4100.0,4100.0,7.584878,4.601,1037.508301,725.301514,1552.0,17.97,1.18,0.83,78.953,1.067,0.06,8.0,615.521851,-3.905261,
2024-08-10 15:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.59,80.0,6596.33,28.6,653.1,21.5,25.0,23.9,23.3,30.9,-0.99,30.591,0.873045,42.5,99.99,77.402259,429.1,113.4,96.2,424.5,4000.0,4000.0,7.8105,4.621,1035.314331,744.487549,1552.0,17.97,1.18,0.83,78.953,1.067,0.06,8.0,611.278687,-4.383852,
2024-08-10 16:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.59,80.0,6596.33,28.9,646.7,21.5,22.1,21.1,19.3,31.3,-0.99,30.987,0.86319,42.7,99.89,77.324849,432.6,113.4,962.0,424.7,4100.0,4100.0,20.293171,4.645,1046.654907,766.085571,1552.0,17.97,1.18,0.83,78.953,1.067,0.06,8.0,615.521851,-3.393105,
2024-08-10 17:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.59,80.0,6596.33,28.8,592.8,21.5,28.5,22.1,22.1,30.7,-0.98,30.086,0.89127,42.6,100.03,77.433223,520.1,133.5,106.0,459.9,4100.0,4100.0,8.281463,4.304,1049.654907,798.834167,1552.0,17.97,1.18,0.83,78.953,1.067,0.06,8.0,627.222168,-3.51169,
2024-08-10 18:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.59,80.0,6596.33,29.0,662.3,21.5,22.2,7.7,21.9,30.5,-0.99,30.195,0.88506,42.3,101.73,78.749193,522.5,133.9,106.1,459.5,4000.0,4000.0,8.484,4.359,1044.838135,796.941895,1552.0,17.97,1.18,0.83,78.953,1.067,0.06,8.0,639.784424,-3.272889,
2024-08-10 19:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.29,80.0,6596.33,28.6,637.8,21.5,29.2,26.0,23.1,32.6,-0.98,31.948,0.89262,38.5,101.73,79.054383,501.5,124.0,104.1,443.9,3800.0,3800.0,8.652632,4.382,1018.802673,791.070557,1550.0,17.97,1.18,0.83,78.953,1.067,0.06,7.68,644.226868,-3.445542,
2024-08-10 20:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.29,80.0,6596.33,29.0,658.7,21.5,22.1,7.7,21.5,34.3,-0.99,33.957,0.888435,38.7,101.83,79.132093,505.3,125.2,104.5,443.4,3700.0,3700.0,8.884865,4.368,1024.112915,781.515747,1550.0,17.97,1.18,0.83,78.953,1.067,0.06,7.68,648.765503,-3.210644,
2024-08-10 21:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.29,80.0,6596.33,28.7,653.4,21.5,23.0,22.1,21.2,34.1,-0.99,33.759,0.88614,38.6,101.86,79.155406,503.1,124.7,104.3,443.7,3700.0,3700.0,8.886486,4.337,1019.327576,756.894653,1550.0,16.97,1.2,0.74,79.562,1.528,0.06,7.68,648.48175,-3.688005,
2024-08-10 22:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.29,80.0,6596.33,28.7,719.6,21.5,22.9,20.0,21.2,33.6,-0.99,33.264,0.88452,39.3,99.58,77.383618,499.9,124.9,104.2,443.8,3600.0,3600.0,9.133333,4.579,1018.208008,757.190979,1550.0,16.97,1.2,0.74,79.562,1.528,0.06,7.68,647.630676,-3.11913,
2024-08-10 23:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.59,80.0,6596.33,28.8,711.6,21.5,23.1,13.4,21.6,35.1,-0.94,32.994,0.89073,40.1,99.15,76.752015,499.7,125.1,104.2,444.2,3800.0,3800.0,8.658947,4.57,1012.794434,758.607239,1548.0,16.97,1.2,0.74,79.562,1.528,0.05,7.92,640.540466,-3.349504,
2024-08-11 00:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.59,40.5,6672.23,28.6,729.5,21.5,21.7,19.8,22.1,34.9,-0.99,34.551,0.884115,49.2,102.4,79.26784,556.4,141.5,109.8,472.6,4100.0,4100.0,8.522927,4.578,1038.584229,772.453552,1548.0,16.97,1.2,0.74,79.562,1.528,0.05,7.92,626.46698,-3.446176,
2024-08-11 01:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.69,40.5,6672.23,28.9,679.7,21.5,22.7,19.7,21.2,31.0,-0.99,30.69,0.89046,47.0,100.62,78.795522,552.6,135.8,108.9,469.7,4100.0,4100.0,8.467317,4.374,1040.286621,808.51886,1548.0,16.97,1.2,0.74,79.562,1.528,0.05,7.92,629.204773,-4.149232,
2024-08-11 02:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.69,40.5,6672.23,29.1,666.2,21.5,12.6,16.5,16.0,32.4,-1.0,32.4,0.89316,47.7,101.63,79.586453,536.4,135.8,107.8,463.2,4000.0,4000.0,8.565,4.325,1039.414917,812.387512,1548.0,16.97,1.2,0.74,79.562,1.528,0.05,7.92,632.509949,-3.546362,
2024-08-11 03:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.69,40.5,6672.23,29.0,615.8,21.5,23.0,14.1,24.0,28.0,-0.99,27.72,0.893835,45.7,100.89,79.006959,500.1,129.0,104.0,447.9,3900.0,3900.0,8.490769,4.301,1062.514771,822.490601,1532.0,16.97,1.2,0.74,79.562,1.528,0.06,7.93,636.004883,-2.834054,
2024-08-11 04:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.69,40.5,6672.23,28.8,604.7,21.5,22.0,20.6,21.0,31.1,-0.99,30.789,0.89208,41.2,102.34,80.142454,485.6,125.6,102.3,431.4,3500.0,3500.0,9.149143,4.298,1059.790771,827.159851,1532.0,16.97,1.2,0.74,79.562,1.528,0.06,7.93,663.243896,-2.872212,
2024-08-11 05:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.69,40.5,6672.23,28.8,673.8,21.5,22.8,21.3,21.6,32.8,-0.99,32.472,0.886545,40.5,101.56,79.531636,423.5,109.5,96.7,416.2,3400.0,3400.0,9.051176,4.619,1005.383057,815.239868,1532.0,16.97,1.2,0.74,79.562,1.528,0.06,7.93,694.648071,-3.780878,
2024-08-11 06:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.69,40.5,6672.23,28.7,705.9,21.5,25.2,21.7,21.9,33.3,-0.99,32.967,0.890325,40.2,100.48,78.685888,426.4,110.6,96.0,416.0,3500.0,3500.0,8.777143,4.599,1005.479797,807.839111,1532.0,16.97,1.2,0.74,79.562,1.528,0.06,7.93,698.457642,-2.600844,
2024-08-11 07:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.16,40.5,6672.23,29.3,652.8,21.5,22.7,21.3,17.1,34.0,-0.99,33.66,0.882765,38.8,99.88,78.745392,423.4,110.2,96.2,416.7,3300.0,3300.0,9.325455,4.599,980.598328,810.209412,1550.0,16.97,1.2,0.74,79.562,1.528,0.06,7.27,738.287415,-3.145192,
2024-08-11 08:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.16,40.5,6672.23,29.1,676.2,21.5,26.9,20.8,22.1,33.2,-0.98,32.536,0.88776,38.7,97.69,77.018796,388.6,111.0,91.9,416.6,3300.0,3300.0,9.245455,4.628,925.93689,783.452942,1550.0,17.13,1.19,0.76,79.443,1.477,0.06,7.27,712.297119,-2.912921,
2024-08-11 09:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.16,40.5,6672.23,29.2,689.4,21.5,24.7,21.7,21.7,33.4,-0.99,33.066,0.89289,39.3,102.89,81.118476,393.5,108.7,921.0,415.3,3300.0,3300.0,24.296364,4.281,965.98175,783.452332,1550.0,17.13,1.19,0.76,79.443,1.477,0.06,7.27,716.505859,-3.677143,
2024-08-11 10:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.16,40.5,6672.23,29.1,671.4,21.5,22.7,21.9,20.4,33.4,-0.99,33.066,0.89046,40.9,101.74,80.211816,390.3,111.0,91.8,416.7,3400.0,3400.0,8.973529,4.281,965.965759,754.501343,1550.0,17.13,1.19,0.76,79.443,1.477,0.06,7.27,700.745117,-2.946238,
2024-08-11 11:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.16,40.5,6672.23,29.6,669.2,21.5,17.9,4.4,18.5,32.7,-0.99,32.373,0.87264,43.1,104.44,82.340496,408.3,108.7,94.0,416.3,3500.0,3500.0,8.748,4.282,990.571655,710.430115,1554.0,17.13,1.19,0.76,79.443,1.477,0.06,7.23,668.831787,-4.513064,
2024-08-11 12:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.29,40.5,6672.23,29.2,675.8,21.5,22.3,20.3,21.4,33.3,-0.99,32.967,0.87048,49.1,101.69,80.040199,475.5,120.1,101.2,437.5,3900.0,3900.0,8.287692,4.461,992.803284,706.748169,1554.0,17.13,1.19,0.76,79.443,1.477,0.06,7.23,636.28833,-4.144884,
2024-08-11 13:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.29,40.5,6672.23,29.4,651.3,21.5,23.3,18.3,22.5,33.0,-0.99,32.67,0.88074,51.0,101.93,80.229103,474.8,120.2,100.8,439.3,4300.0,4300.0,7.536279,4.333,1033.752197,750.20752,1554.0,17.13,1.19,0.76,79.443,1.477,0.06,7.23,609.487549,-3.86067,
2024-08-11 14:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.29,40.5,6672.23,29.2,660.6,21.5,21.0,19.2,20.6,31.8,-0.99,31.482,0.877905,45.2,98.36,77.419156,449.3,114.1,97.6,422.1,4000.0,4000.0,7.7955,4.841,1031.796875,801.098755,1554.0,17.13,1.19,0.76,79.443,1.477,0.06,7.23,618.068604,-3.629733,
2024-08-11 15:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.21,40.5,6672.23,29.4,678.8,21.5,20.6,19.9,14.9,31.4,-0.99,31.086,0.877095,39.6,100.84,80.460236,412.2,103.4,93.8,406.8,3800.0,3800.0,7.904211,4.563,1046.34668,815.293091,1554.0,17.13,1.19,0.76,79.443,1.477,0.06,7.23,637.799988,-3.540019,
2024-08-11 16:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.21,40.5,6672.23,29.2,691.4,21.5,22.6,18.9,19.4,31.6,-0.99,31.284,0.87804,39.4,100.96,80.555984,388.1,98.8,91.5,398.8,3400.0,3400.0,8.652353,4.58,1015.5979,811.432251,1555.0,17.13,1.19,0.76,79.443,1.477,0.06,7.46,661.729004,-3.715686,
2024-08-11 17:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.21,40.5,6672.23,29.0,671.0,21.5,24.9,20.6,23.9,33.3,-0.99,32.967,0.880065,38.9,102.78,82.008162,390.0,93.6,91.5,390.6,3300.0,3300.0,8.765455,4.362,1001.596558,800.027954,1555.0,17.13,1.19,0.76,79.443,1.477,0.06,7.46,681.342468,-3.660721,
2024-08-11 18:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.21,40.5,6672.23,29.2,625.8,21.5,27.4,21.0,21.6,33.3,-0.98,32.634,0.85428,38.7,100.21,79.957559,390.0,92.5,91.7,390.5,3400.0,3400.0,8.509412,4.17,1015.437073,765.625122,1555.0,17.13,1.19,0.76,79.443,1.477,0.06,7.46,671.484558,-3.356923,
2024-08-11 19:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.26,40.5,6672.23,29.1,745.1,21.5,22.6,21.3,16.9,34.8,-0.99,34.452,0.85671,39.1,101.11,79.614014,386.6,92.6,91.6,391.4,3600.0,3600.0,8.05,4.308,1025.539917,800.408752,1555.0,17.13,1.19,0.76,79.443,1.477,0.06,7.46,657.185486,-3.442843,
2024-08-11 20:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.26,40.5,6672.23,29.3,693.9,21.5,14.4,19.5,19.5,34.3,-1.0,34.3,0.85644,40.9,101.1,79.60614,421.1,103.6,95.7,406.6,3600.0,3600.0,8.371667,4.335,1034.575195,794.197144,1553.0,17.02,1.23,0.75,79.586,1.414,0.05,7.44,668.547607,-3.400398,
