ni_in,fe_in,sio2_in,cao_in,mgo_in,al2o3_in,fe_ni,s_m,bc,loi_in,mc_kilnfeed,fc_coal,gcv_coal,tco,voltage,current,load,rpm,pry_p,sec_p,pry_v,sec_v,total_coal,a_f_ratio,kg_tco,reductor_ratio,reductor_consume,charge_kiln,t_tic162,t_tic163,t_tic166,t_tic172,furnace_temp,ni_met,c_met,si_met,fe_met,s_met,ni_slag,fe_slag,t_kalsin,pic_161,loi_kalsin
2.025,13.975,37.865,0.595,22.545,2.605,6.896463415,1.679528536,0.606649139,11.095,15.84,45.11,7205.89,150.3999939,796.2,23.4,40.0,0.5,663.2285714285714,275.74285714285713,108.97142857142856,464.2857142857143,4328.571428571428,7.937772227571429,50.127145240000004,6.77,103.86,1533.71,901.1428571428571,769.1428571428571,543.5714285714286,265.2857142857143,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,577.0,-2.5,0.0
2.025,13.975,37.865,0.595,22.545,2.605,6.896463415,1.679528536,0.606649139,11.095,15.84,45.11,7205.89,150.3999939,796.2,23.4,40.0,0.5,645.3428571428572,268.3642857142857,107.40714285714286,458.3285714285714,4292.857142857143,7.895521977857143,50.513208045,6.77,103.86,1533.71,896.2142857142857,772.7142857142857,552.3571428571429,262.92857142857144,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,565.0,-3.1,0.0
2.025,13.975,37.865,0.595,22.545,2.605,6.896463415,1.679528536,0.606649139,11.095,15.84,45.11,7205.89,150.3999939,796.2,23.4,40.0,0.5,627.4571428571429,260.98571428571427,105.84285714285714,452.37142857142857,4257.142857142857,7.8532717281428575,50.89927085,6.77,103.86,1533.71,891.2857142857143,776.2857142857143,561.1428571428571,260.57142857142856,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,584.0,-3.1,0.0
2.025,13.975,37.865,0.595,22.545,2.605,6.896463415,1.679528536,0.606649139,11.095,15.84,45.11,7205.89,150.3999939,796.2,23.4,40.0,0.5,609.5714285714286,253.60714285714286,104.27857142857142,446.4142857142857,4221.428571428572,7.811021478428572,51.285333655,6.77,103.86,1533.71,886.3571428571429,779.8571428571429,569.9285714285714,258.2142857142857,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,598.0,-2.1,0.0
2.025,13.975,37.865,0.595,22.545,2.605,6.896463415,1.679528536,0.606649139,11.095,15.84,45.11,7205.89,150.3999939,796.2,23.4,40.0,0.5,591.6857142857143,246.22857142857143,102.71428571428571,440.45714285714286,4185.714285714285,7.768771228714286,51.671396460000004,6.77,103.86,1533.71,881.4285714285714,783.4285714285714,578.7142857142858,255.85714285714286,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,619.0,-2.9,0.0
2.025,13.975,37.865,0.595,22.545,2.605,7.135719365,1.665729733,0.612669275,10.51,19.01,42.18,6682.61,161.3399963,823.5,24.1,40.0,0.5,573.8000000000001,238.85,101.15,434.5,4150.0,7.726520979,52.057459265000006,7.17,103.86,2249.42,876.5,787.0,587.5,253.5,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,712.0,-3.5,0.0
2.025,13.975,37.865,0.595,22.545,2.605,7.135719365,1.665729733,0.612669275,10.51,19.01,42.18,6682.61,161.3399963,823.5,24.1,40.0,0.5,555.9142857142857,231.47142857142856,99.58571428571429,428.54285714285714,4114.285714285715,7.684270729285715,52.44352207,7.17,103.86,2249.42,871.5714285714286,790.5714285714286,596.2857142857143,251.14285714285714,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,541.0,-3.3,0.0
2.025,13.975,37.865,0.595,22.545,2.605,7.135719365,1.665729733,0.612669275,10.51,19.01,42.18,6682.61,161.3399963,823.5,24.1,40.0,0.5,538.0285714285715,224.09285714285716,98.02142857142857,422.5857142857143,4078.5714285714284,7.642020479571429,52.829584875,7.17,103.86,2249.42,866.6428571428571,794.1428571428571,605.0714285714286,248.78571428571428,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,591.0,-4.0,0.0
2.025,13.975,37.865,0.595,22.545,2.605,7.135719365,1.665729733,0.612669275,10.51,19.01,42.18,6682.61,161.3399963,823.5,24.1,40.0,0.5,520.1428571428571,216.71428571428572,96.45714285714286,416.62857142857143,4042.8571428571427,7.5997702298571435,53.215647680000004,7.17,103.86,2249.42,861.7142857142857,797.7142857142857,613.8571428571429,246.42857142857142,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,590.0,-2.5,0.0
2.025,13.975,37.865,0.595,22.545,2.605,7.135719365,1.665729733,0.612669275,10.51,19.01,42.18,6682.61,161.3399963,823.5,24.1,40.0,0.5,502.25714285714287,209.3357142857143,94.89285714285714,410.6714285714286,4007.142857142857,7.557519980142858,53.601710485000005,7.17,103.86,2249.42,856.7857142857143,801.2857142857143,622.6428571428571,244.07142857142856,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,587.0,-3.3,0.0
2.025,13.975,37.865,0.595,22.545,2.605,7.135719365,1.665729733,0.612669275,10.51,19.01,42.18,6682.61,161.3399963,823.5,24.1,40.0,0.5,484.3714285714286,201.95714285714286,93.32857142857142,404.7142857142857,3971.4285714285716,7.515269730428572,53.98777329000001,7.17,103.86,2249.42,851.8571428571429,804.8571428571429,631.4285714285714,241.71428571428572,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,581.0,-3.3,0.0
2.025,13.975,37.865,0.595,22.545,2.605,7.135719365,1.665729733,0.612669275,10.51,19.01,42.18,6682.61,161.3399963,823.5,24.1,40.0,0.5,466.4857142857143,194.57857142857142,91.76428571428572,398.75714285714287,3935.714285714286,7.473019480714286,54.373836095,7.17,103.86,2249.42,846.9285714285714,808.4285714285714,640.2142857142858,239.35714285714286,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,603.0,-4.7,0.0
2.025,13.975,37.865,0.595,22.545,2.605,7.135719365,1.665729733,0.612669275,10.51,19.01,42.18,6682.61,161.3399963,823.5,24.1,40.0,0.5,448.6,187.2,90.2,392.8,3900.0,7.430769231,54.7598989,7.17,161.34,2249.42,842.0,812.0,649.0,237.0,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,590.0,-3.5,0.0
1.96,15.41,35.165,0.57,19.755,3.005,7.861458333,1.780049598,0.573375081,14.105,20.4,43.45,6501.12,161.3399963,823.5,24.1,40.0,0.53,337.6,139.1,78.0,345.8,3600.0,7.063333333,44.26955239,7.17,161.34,2249.42,899.0,845.0,668.0,263.0,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,667.0,-4.1,0.22
1.96,15.41,35.165,0.57,19.755,3.005,7.861458333,1.780049598,0.573375081,14.105,20.4,43.45,6501.12,161.3399963,823.5,24.1,40.0,0.53,446.4,156.3,89.8,392.1,3400.0,8.504117647,41.98567548,7.17,161.34,2249.42,871.0,737.0,518.0,237.0,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,633.0,-3.4,0.22
1.96,15.41,35.165,0.57,19.755,3.005,7.861458333,1.780049598,0.573375081,14.105,20.4,43.45,6501.12,161.3399963,823.5,24.1,40.0,0.55,584.9,244.3,102.2,439.4,4100.0,7.925853659,47.01295723,7.17,161.34,2249.42,874.0,759.0,518.0,255.0,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,635.2857142857143,-3.357142857142857,0.37
1.96,15.41,35.165,0.57,19.755,3.005,7.861458333,1.780049598,0.573375081,14.105,20.4,43.45,6501.12,161.3399963,823.5,24.1,40.0,0.55,601.1,253.3,103.9,447.7,4300.0,7.696744186,47.91086351,7.17,161.34,2249.42,920.0,779.0,558.0,268.0,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,637.5714285714286,-3.314285714285714,0.37
1.96,15.41,35.165,0.57,19.755,3.005,7.861458333,1.780049598,0.573375081,14.105,20.4,43.45,6501.12,161.3399963,823.5,24.1,40.0,0.55,605.5,252.0,104.2,448.5,4300.0,7.712093023,45.62334218,7.17,161.34,2249.42,926.0,767.0,531.0,265.0,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,639.8571428571429,-3.2714285714285714,0.31
1.96,15.41,35.165,0.57,19.755,3.005,7.861458333,1.780049598,0.573375081,14.105,20.4,43.45,6501.12,161.3399963,823.5,24.1,40.0,0.55,717.1,303.9,113.5,486.0,4600.0,7.819565217,48.31932773,7.17,161.34,2249.42,922.0,736.0,493.0,258.0,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,642.1428571428571,-3.2285714285714286,0.31
1.96,15.41,35.165,0.57,19.755,3.005,7.861458333,1.780049598,0.573375081,14.105,20.4,43.45,6501.12,161.3399963,823.5,24.1,40.0,0.55,602.7,253.9,104.1,448.6,4600.0,7.209130435,47.66345456,7.17,161.34,2249.42,923.0,784.0,559.0,280.0,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,644.4285714285714,-3.1857142857142855,0.34
1.96,15.41,35.165,0.57,19.755,3.005,7.861458333,1.780049598,0.573375081,14.105,20.4,43.45,6501.12,161.3399963,823.5,24.1,40.0,0.6,601.4,253.0,103.8,448.5,4400.0,7.531363636,43.68546465,7.17,161.34,2249.42,932.0,792.0,594.0,287.0,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,646.7142857142857,-3.142857142857143,0.34
2.055,15.19,36.605,0.56,21.03,3.085,7.399111585,1.7424843,0.585457632,10.25,19.615,44.59,6633.26,161.3399963,823.5,24.1,40.0,0.6,628.9,262.1,106.3,455.3,4500.0,7.488,45.32634972,7.17,161.34,2249.42,935.0,819.0,632.0,299.0,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,649.0,-3.0999999999999996,0.0
2.055,15.19,36.605,0.56,21.03,3.085,7.399111585,1.7424843,0.585457632,10.25,19.615,44.59,6633.26,161.3399963,823.5,24.1,40.0,0.6,631.4,264.2,106.0,455.4,4400.0,7.655454545,43.24749361,7.17,161.34,2249.42,944.0,840.0,679.0,308.0,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,651.2857142857143,-3.057142857142857,0.0
2.055,15.19,36.605,0.56,21.03,3.085,7.399111585,1.7424843,0.585457632,10.25,19.615,44.59,6633.26,161.3399963,823.5,24.1,40.0,0.6,630.4,264.6,105.9,456.9,4200.0,8.04,39.63011889,7.17,161.34,2249.42,925.0,821.0,647.0,304.0,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,653.5714285714286,-3.0142857142857142,0.0
2.055,15.19,36.605,0.56,21.03,3.085,7.399111585,1.7424843,0.585457632,10.25,19.615,44.59,6633.26,161.3399963,823.5,24.1,40.0,0.6,652.3,272.8,107.7,463.2,4500.0,7.612,40.66142586,7.17,161.34,2249.42,930.0,777.0,581.0,292.0,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,655.8571428571429,-2.971428571428571,0.0
2.055,15.19,36.605,0.56,21.03,3.085,7.399111585,1.7424843,0.585457632,10.25,19.615,44.59,6633.26,161.3399963,823.5,24.1,40.0,0.6,657.7,277.2,108.5,465.0,4600.0,7.480434783,41.47506988,7.17,161.34,2249.42,941.0,802.0,614.0,304.0,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,658.1428571428571,-2.9285714285714284,0.0
2.055,15.19,36.605,0.56,21.03,3.085,7.399111585,1.7424843,0.585457632,10.25,19.615,44.59,6633.26,161.3399963,823.5,24.1,40.0,0.6,651.7,275.7,108.0,464.4,4500.0,7.632,41.34129536,7.17,161.34,2249.42,949.0,783.0,611.0,307.0,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,660.4285714285714,-2.8857142857142857,0.0
2.055,15.19,36.605,0.56,21.03,3.085,7.399111585,1.7424843,0.585457632,10.25,19.615,44.59,6633.26,161.3399963,823.5,24.1,40.0,0.6,626.7,265.3,106.0,457.5,4500.0,7.513333333,44.5368171,7.17,161.34,2249.42,930.0,810.0,625.0,309.0,1373.0,21.6475,1.065,0.9725,74.673,0.486,0.0625,10.165,662.7142857142857,-2.8428571428571425,0.0
2.055,15.19,36.605,0.56,21.03,3.085,7.399111585,1.7424843,0.585457632,10.25,19.615,44.59,6633.26,161.3399963,823.5,24.1,40.0,0.58,601.1,253.1,103.9,448.1,4300.0,7.702325581,42.12795141,7.17,161.34,2249.42,928.0,803.0,611.0,304.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,665.0,-2.8,0.0
1.715,14.07,35.01,0.605,19.88,2.935,8.207610692,1.761121843,0.580147654,10.28,19.895,42.19,5316.33,110.5100021,734.1,24.0,35.0,0.58,593.5,249.9,103.3,444.4,4200.0,7.824285714,41.51838671,7.09,161.34,1558.51,910.0,812.0,652.0,310.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,721.0,-3.0,0.09
1.715,14.07,35.01,0.605,19.88,2.935,8.207610692,1.761121843,0.580147654,10.28,19.895,42.19,5316.33,110.5100021,734.1,24.0,35.0,0.55,510.0,214.2,96.1,415.9,3900.0,7.876923077,43.63880497,7.09,161.34,1558.51,900.0,821.0,641.0,302.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,721.0,-2.5,0.09
1.715,14.07,35.01,0.605,19.88,2.935,8.207610692,1.761121843,0.580147654,10.28,19.895,42.19,5316.33,110.5100021,734.1,24.0,35.0,0.55,503.8,210.3,95.0,411.8,3800.0,8.002105263,42.82172639,7.09,161.34,1558.51,912.0,822.0,664.0,301.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,633.0,-3.8,0.1
1.715,14.07,35.01,0.605,19.88,2.935,8.207610692,1.761121843,0.580147654,10.28,19.895,42.19,5316.33,110.5100021,734.1,24.0,35.0,0.55,479.3,202.2,92.9,404.3,3800.0,7.850526316,42.49608589,7.09,161.34,1558.51,895.0,834.0,691.0,296.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,615.0,-3.3,0.1
1.715,14.07,35.01,0.605,19.88,2.935,8.207610692,1.761121843,0.580147654,10.28,19.895,42.19,5316.33,110.5100021,734.1,24.0,35.0,0.52,440.4,186.1,89.0,387.6,3500.0,8.170285714,42.45511887,7.09,161.34,1558.51,868.0,809.0,679.0,288.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,613.0,-3.3,0.13
1.715,14.07,35.01,0.605,19.88,2.935,8.207610692,1.761121843,0.580147654,10.28,19.895,42.19,5316.33,110.5100021,734.1,24.0,35.0,0.52,379.3,160.3,83.0,362.5,3500.0,7.637142857,44.31501646,7.09,161.34,1558.51,885.0,828.0,688.0,284.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,617.0,-3.5,0.13
1.715,14.07,35.01,0.605,19.88,2.935,8.207610692,1.761121843,0.580147654,10.28,19.895,42.19,5316.33,110.5100021,734.1,24.0,35.0,0.5,309.0,116.6,74.7,324.8,3100.0,7.732258065,37.98554099,7.09,161.34,1558.51,849.0,826.0,715.0,290.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,602.0,-3.7,0.15
1.715,14.07,35.01,0.605,19.88,2.935,8.207610692,1.761121843,0.580147654,10.28,19.895,42.19,5316.33,110.5100021,734.1,24.0,35.0,0.48,271.7,117.6,70.4,314.7,2700.0,8.557777778,33.23485968,7.09,110.51,1558.51,789.0,805.0,677.0,275.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,605.0,-3.1,0.15
1.95,14.3,36.51,0.585,21.515,2.855,7.330729167,1.697703065,0.600701924,13.11,18.905,42.67,6776.36,110.5100021,734.1,24.0,35.0,0.44,305.8,115.3,74.6,313.1,3100.0,7.503870968,41.39957265,7.09,110.51,1558.51,849.0,800.0,642.0,264.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,599.0,-3.5,0.0
1.95,14.3,36.51,0.585,21.515,2.855,7.330729167,1.697703065,0.600701924,13.11,18.905,42.67,6776.36,110.5100021,734.1,24.0,35.0,0.44,269.5,127.9,70.4,330.6,3400.0,7.076470588,47.38015608,7.09,110.51,1558.51,882.0,844.0,700.0,281.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,611.0,-3.1,0.0
1.95,14.3,36.51,0.585,21.515,2.855,7.330729167,1.697703065,0.600701924,13.11,18.905,42.67,6776.36,110.5100021,734.1,24.0,35.0,0.43,265.9,124.9,70.4,329.8,3200.0,7.50375,44.73647421,7.09,110.51,1558.51,868.0,824.0,650.0,270.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,616.0,-2.5,0.0
1.95,14.3,36.51,0.585,21.515,2.855,7.330729167,1.697703065,0.600701924,13.11,18.905,42.67,6776.36,110.5100021,734.1,24.0,35.0,0.43,272.6,126.6,70.4,330.6,3000.0,8.02,41.74784303,7.09,110.51,1558.51,834.0,801.0,687.0,275.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,600.0,-3.5,0.0
1.95,14.3,36.51,0.585,21.515,2.855,7.330729167,1.697703065,0.600701924,13.11,18.905,42.67,6776.36,110.5100021,734.1,24.0,35.0,0.4,273.1,127.6,70.4,328.4,2700.0,8.862222222,40.38893044,7.09,110.51,1558.51,814.0,779.0,598.0,262.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,615.0,-2.3,0.0
1.95,14.3,36.51,0.585,21.515,2.855,7.330729167,1.697703065,0.600701924,13.11,18.905,42.67,6776.36,110.5100021,734.1,24.0,35.0,0.4,226.2,96.0,64.4,282.3,2800.0,7.429285714,46.46531696,7.09,110.51,1558.51,817.0,813.0,640.0,264.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,589.0,-1.6,0.0
1.95,14.3,36.51,0.585,21.515,2.855,7.330729167,1.697703065,0.600701924,13.11,18.905,42.67,6776.36,110.5100021,734.1,24.0,35.0,0.4,229.7,96.6,64.7,282.6,2800.0,7.442142857,45.0016072,7.09,110.51,1558.51,829.0,780.0,587.0,246.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,601.0,-2.6,0.0
1.95,14.3,36.51,0.585,21.515,2.855,7.330729167,1.697703065,0.600701924,13.11,18.905,42.67,6776.36,110.5100021,734.1,24.0,35.0,0.4,247.8,109.6,67.4,305.0,2800.0,7.98,45.07405023,7.09,110.51,1558.51,792.0,755.0,556.0,237.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,594.0,-2.3,0.0
2.03,14.775,36.97,0.595,21.0,2.985,7.281334951,1.761538852,0.579661299,10.035,17.645,42.51,6351.45,110.5100021,734.1,24.0,35.0,0.4,267.7,111.9,70.2,311.4,3000.0,7.632,48.49660524,7.09,110.51,1558.51,793.0,731.0,519.0,248.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,598.0,-2.4,0.6
2.03,14.775,36.97,0.595,21.0,2.985,7.281334951,1.761538852,0.579661299,10.035,17.645,42.51,6351.45,110.5100021,734.1,24.0,35.0,0.4,333.2,117.4,77.9,329.7,3200.0,7.6425,51.43040823,7.09,110.51,1558.51,779.0,730.0,504.0,256.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,621.0,-2.3,0.6
2.03,14.775,36.97,0.595,21.0,2.985,7.281334951,1.761538852,0.579661299,10.035,17.645,42.51,6351.45,110.5100021,734.1,24.0,35.0,0.4,448.6,184.8,90.0,389.4,3500.0,8.218285714,57.0311227,7.09,110.51,1558.51,780.0,720.0,486.0,260.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,619.0,-2.1,0.72
2.03,14.775,36.97,0.595,21.0,2.985,7.281334951,1.761538852,0.579661299,10.035,17.645,42.51,6351.45,110.5100021,734.1,24.0,35.0,0.4,474.2,195.2,92.6,400.6,3600.0,8.22,58.74673629,7.09,110.51,1558.51,794.0,725.0,491.0,271.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,621.0,-2.1,0.72
2.03,14.775,36.97,0.595,21.0,2.985,7.281334951,1.761538852,0.579661299,10.035,17.645,42.51,6351.45,110.5100021,734.1,24.0,35.0,0.4,473.3,195.3,92.2,400.1,3600.0,8.205,58.94874734,7.09,110.51,1558.51,802.0,720.0,517.0,258.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,619.0,-1.9,0.63
2.03,14.775,36.97,0.595,21.0,2.985,7.281334951,1.761538852,0.579661299,10.035,17.645,42.51,6351.45,110.5100021,734.1,24.0,35.0,0.4,476.3,194.8,92.5,400.1,3600.0,8.21,58.80431232,7.09,110.51,1558.51,804.0,719.0,527.0,261.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,640.0,-2.2,0.63
2.03,14.775,36.97,0.595,21.0,2.985,7.281334951,1.761538852,0.579661299,10.035,17.645,42.51,6351.45,110.5100021,734.1,24.0,35.0,0.4,472.4,196.0,92.4,400.4,3500.0,8.448,57.18954248,7.09,110.51,1558.51,794.0,749.0,552.0,267.0,1376.5,21.355,1.045,0.995,74.9755,0.47925,0.056666667,8.933333333,633.0,-2.2,0.65
2.03,14.775,36.97,0.595,21.0,2.985,7.281334951,1.761538852,0.579661299,10.035,17.645,42.51,6351.45,110.5100021,734.1,24.0,35.0,0.4,469.3,193.2,92.3,399.7,3600.0,8.2,58.90052356,7.09,110.51,1558.51,826.0,755.0,543.0,262.0,1394.875,19.70875,1.25625,1.43625,75.828,0.4395,0.05,4.99,612.0,-2.0,0.65
1.995,14.075,38.155,0.61,20.61,2.62,7.055125628,1.851236727,0.551702517,10.87,20.7,44.1,6533.63,118.18,776.9,23.0,30.0,0.4,473.2,194.3,92.4,400.0,3600.0,8.206666667,56.7197101,4.33,110.51,1831.57,839.0,769.0,563.0,258.0,1394.875,19.70875,1.25625,1.43625,75.828,0.4395,0.05,4.99,653.0,-1.7,0.0
1.995,14.075,38.155,0.61,20.61,2.62,7.055125628,1.851236727,0.551702517,10.87,20.7,44.1,6533.63,118.18,776.9,23.0,30.0,0.4,469.7,196.8,92.4,399.9,3600.0,8.206666667,56.7197101,4.33,110.51,1831.57,819.0,756.0,565.0,269.0,1394.875,19.70875,1.25625,1.43625,75.828,0.4395,0.05,4.99,697.0,-2.8,0.0
1.995,14.075,38.155,0.61,20.61,2.62,7.055125628,1.851236727,0.551702517,10.87,20.7,44.1,6533.63,118.18,776.9,23.0,30.0,0.4,471.6,195.0,92.4,400.4,3700.0,8.206666667,56.7197101,4.33,110.51,1831.57,808.0,769.0,575.0,270.0,1394.875,19.70875,1.25625,1.43625,75.828,0.4395,0.05,4.99,681.0,-3.4,0.0
1.995,14.075,38.155,0.61,20.61,2.62,7.055125628,1.851236727,0.551702517,10.87,20.7,44.1,6533.63,118.18,776.9,23.0,30.0,0.4,471.8,194.3,92.4,399.7,3600.0,8.206666667,56.7197101,4.33,110.51,1831.57,799.0,753.0,550.0,262.0,1394.875,19.70875,1.25625,1.43625,75.828,0.4395,0.05,4.99,678.0,-3.4,0.0
1.995,14.075,38.155,0.61,20.61,2.62,7.055125628,1.851236727,0.551702517,10.87,20.7,44.1,6533.63,118.18,776.9,23.0,30.0,0.4,472.4,196.5,92.2,400.5,3800.0,8.206666667,56.7197101,4.33,110.51,1831.57,804.0,749.0,540.0,259.0,1394.875,19.70875,1.25625,1.43625,75.828,0.4395,0.05,4.99,633.0,-2.3,0.0
1.995,14.075,38.155,0.61,20.61,2.62,7.055125628,1.851236727,0.551702517,10.87,20.7,44.1,6533.63,118.18,776.9,23.0,30.0,0.4,482.4,195.6,93.6,400.0,3700.0,8.206666667,56.7197101,4.33,110.51,1831.57,793.0,765.0,608.0,275.0,1394.875,19.70875,1.25625,1.43625,75.828,0.4395,0.05,4.99,627.0,-2.3,0.0
1.995,14.075,38.155,0.61,20.61,2.62,7.055125628,1.851236727,0.551702517,10.87,20.7,44.1,6533.63,118.18,776.9,23.0,30.0,0.48,513.0,214.0,96.3,415.6,3900.0,8.206666667,56.7197101,4.33,110.51,1831.57,841.0,787.0,602.0,271.0,1394.875,19.70875,1.25625,1.43625,75.828,0.4395,0.05,4.99,612.0,-3.0,0.0
1.995,14.075,38.155,0.61,20.61,2.62,7.055125628,1.851236727,0.551702517,10.87,20.7,44.1,6533.63,118.18,776.9,23.0,30.0,0.49,514.4,213.5,96.4,415.3,4000.0,7.6755,49.200492,4.33,79.22,1831.57,859.0,800.0,607.0,263.0,1394.875,19.70875,1.25625,1.43625,75.828,0.4395,0.05,4.99,625.0,-2.3,0.0
2.005,13.505,38.5,0.625,21.665,2.52,6.736019205,1.779763601,0.574363174,12.04,18.045,43.6,6671.99,118.18,776.9,23.0,30.0,0.49,511.2,211.8,96.4,414.8,3900.0,7.864615385,49.21135647,4.33,79.22,1831.57,862.0,778.0,575.0,262.0,1394.875,19.70875,1.25625,1.43625,75.828,0.4395,0.05,4.99,662.0,-2.9,0.0
2.005,13.505,38.5,0.625,21.665,2.52,6.736019205,1.779763601,0.574363174,12.04,18.045,43.6,6671.99,118.18,776.9,23.0,30.0,0.49,511.0,213.2,96.5,415.8,4000.0,7.6845,51.16398056,4.33,79.22,1831.57,856.0,776.0,580.0,265.0,1394.875,19.70875,1.25625,1.43625,75.828,0.4395,0.05,4.99,600.0,-4.0,0.0
2.005,13.505,38.5,0.625,21.665,2.52,6.736019205,1.779763601,0.574363174,12.04,18.045,43.6,6671.99,118.18,776.9,23.0,30.0,0.49,553.9,234.4,100.2,431.3,4100.0,7.77804878,52.48335893,4.33,79.22,1831.57,852.0,778.0,572.0,266.0,1394.875,19.70875,1.25625,1.43625,75.828,0.4395,0.05,4.99,589.0,-3.5,0.0
2.005,13.505,38.5,0.625,21.665,2.52,6.736019205,1.779763601,0.574363174,12.04,18.045,43.6,6671.99,118.18,776.9,23.0,30.0,0.49,557.7,234.8,100.5,432.3,4100.0,7.797073171,52.61806982,4.33,79.22,1831.57,868.0,782.0,570.0,270.0,1394.875,19.70875,1.25625,1.43625,75.828,0.4395,0.05,4.99,613.0,-4.4,0.0
2.005,13.505,38.5,0.625,21.665,2.52,6.736019205,1.779763601,0.574363174,12.04,18.045,43.6,6671.99,118.18,776.9,23.0,30.0,0.49,554.8,233.3,100.4,431.7,4100.0,7.786829268,51.13494637,4.33,79.22,1831.57,878.0,783.0,567.0,270.0,1394.875,19.70875,1.25625,1.43625,75.828,0.4395,0.05,4.99,588.0,-3.6,0.0
2.005,13.505,38.5,0.625,21.665,2.52,6.736019205,1.779763601,0.574363174,12.04,18.045,43.6,6671.99,118.18,776.9,23.0,30.0,0.49,553.5,234.2,100.1,431.1,4200.0,7.588571429,51.56537753,4.33,79.22,1831.57,905.0,789.0,583.0,264.0,1394.875,19.70875,1.25625,1.43625,75.828,0.4395,0.05,4.99,599.0,-4.4,0.0
2.005,13.505,38.5,0.625,21.665,2.52,6.736019205,1.779763601,0.574363174,12.04,18.045,43.6,6671.99,118.18,776.9,23.0,30.0,0.49,559.8,233.3,100.5,432.3,4100.0,7.797073171,49.4035426,4.33,79.22,1831.57,919.0,805.0,580.0,272.0,1394.875,19.70875,1.25625,1.43625,75.828,0.4395,0.05,4.99,593.0,-3.1,0.0
